Unix Time,System usec,ID (Hex),DLC,B0,B1,B2,B3,B4,B5,B6,B7
1477874825.525498,4858301,1CFFFFFF,8,00,0E,49,EA,80,AA,C0,DB
1477874825.525796,4858599,1CFFFFFF,8,00,0E,49,EB,80,AA,C2,04
1477874825.526091,4858895,1CFFFFFF,8,00,0E,49,EC,80,AA,C3,2D
1477874825.526389,4859193,1CFFFFFF,8,00,0E,49,ED,80,AA,C4,57
1477874825.526687,4859490,1CFFFFFF,8,00,0E,49,EE,80,AA,C5,80
1477874825.526985,4859788,1CFFFFFF,8,00,0E,49,EF,80,AA,C6,A9
1477874825.527287,4860090,1CFFFFFF,8,00,0E,49,F0,80,AA,C7,D2
1477874825.527589,4860393,1CFFFFFF,8,00,0E,49,F1,80,AA,C8,FC
1477874825.527890,4860693,1CFFFFFF,8,00,0E,49,F2,80,AA,CA,2B
1477874825.528188,4860991,1CFFFFFF,8,00,0E,49,F3,80,AA,CB,5B
1477874825.528488,4861291,1CFFFFFF,8,00,0E,49,F4,80,AA,CC,84
1477874825.528785,4861589,1CFFFFFF,8,00,0E,49,F5,80,AA,CD,AE
1477874825.529083,4861887,1CFFFFFF,8,00,0E,49,F6,80,AA,CE,DD
1477874825.529383,4862187,1CFFFFFF,8,00,0E,49,F7,80,AA,D0,07
1477874825.529686,4862489,1CFFFFFF,8,00,0E,49,F8,80,AA,D1,30
1477874825.529986,4862789,1CFFFFFF,8,00,0E,49,F9,80,AA,D2,5F
1477874825.530284,4863087,1CFFFFFF,8,00,0E,49,FA,80,AA,D3,88
1477874825.530586,4863390,1CFFFFFF,8,00,0E,49,FB,80,AA,D4,B8
1477874825.530884,4863687,1CFFFFFF,8,00,0E,49,FC,80,AA,D5,E1
1477874825.531182,4863985,1CFFFFFF,8,00,0E,49,FD,80,AA,D7,11
1477874825.531482,4864285,1CFFFFFF,8,00,0E,49,FE,80,AA,D8,3A
1477874825.531783,4864586,1CFFFFFF,8,00,0E,49,FF,80,AA,D9,63
1477874825.532083,4864886,1CFFFFFF,8,00,0E,4A,00,80,AA,DA,8D
1477874825.532381,4865184,1CFFFFFF,8,00,0E,4A,01,80,AA,DB,BD
1477874825.532679,4865482,1CFFFFFF,8,00,0E,4A,02,80,AA,DC,E6
1477874825.532981,4865784,1CFFFFFF,8,00,0E,4A,03,80,AA,DE,0F
1477874825.533283,4866087,1CFFFFFF,8,00,0E,4A,04,80,AA,DF,3E
1477874825.533584,4866387,1CFFFFFF,8,00,0E,4A,05,80,AA,E0,68
1477874825.533884,4866687,1CFFFFFF,8,00,0E,4A,06,80,AA,E1,97
1477874825.534182,4866985,1CFFFFFF,8,00,0E,4A,07,80,AA,E2,C7
1477874825.534482,4867285,1CFFFFFF,8,00,0E,4A,08,80,AA,E3,F0
1477874825.534780,4867583,1CFFFFFF,8,00,0E,4A,09,80,AA,E5,19
1477874825.535077,4867881,1CFFFFFF,8,00,0E,4A,0A,80,AA,E6,49
1477874825.535375,4868179,1CFFFFFF,8,00,0E,4A,0B,80,AA,E7,72
1477874825.535673,4868476,1CFFFFFF,8,00,0E,4A,0C,80,AA,E8,9B
1477874825.535973,4868777,1CFFFFFF,8,00,0E,4A,0D,80,AA,E9,C5
1477874825.536271,4869074,1CFFFFFF,8,00,0E,4A,0E,80,AA,EA,EE
1477874825.536576,4869379,1CFFFFFF,8,00,0E,4A,0F,80,AA,EC,17
1477874825.536876,4869679,1CFFFFFF,8,00,0E,4A,10,80,AA,ED,40
1477874825.537174,4869977,1CFFFFFF,8,00,0E,4A,11,80,AA,EE,76
1477874825.537474,4870277,1CFFFFFF,8,00,0E,4A,12,80,AA,EF,A0
1477874825.537769,4870573,1CFFFFFF,8,00,0E,4A,13,80,AA,F0,C9
1477874825.538070,4870873,1CFFFFFF,8,00,0E,4A,14,80,AA,F1,F8
1477874825.538368,4871171,1CFFFFFF,8,00,0E,4A,15,80,AA,F3,1C
1477874825.538664,4871467,1CFFFFFF,8,00,0E,4A,16,80,AA,F4,4B
1477874825.538961,4871765,1CFFFFFF,8,00,0E,4A,17,80,AA,F5,74
1477874825.539257,4872060,1CFFFFFF,8,00,0E,4A,18,80,AA,F6,9D
1477874825.539555,4872358,1CFFFFFF,8,00,0E,4A,19,80,AA,F7,C7
1477874825.539853,4872656,1CFFFFFF,8,00,0E,4A,1A,80,AA,F8,F0
1477874825.540151,4872954,1CFFFFFF,8,00,0E,4A,1B,80,AA,FA,19
1477874825.540451,4873254,1CFFFFFF,8,00,0E,4A,1C,80,AA,FB,43
1477874825.540751,4873554,1CFFFFFF,8,00,0E,4A,1D,80,AA,FC,6C
1477874825.541051,4873855,1CFFFFFF,8,00,0E,4A,1E,80,AA,FD,95
1477874825.541351,4874155,1CFFFFFF,8,00,0E,4A,1F,80,AA,FE,C4
1477874825.541651,4874455,1CFFFFFF,8,00,0E,4A,20,80,AA,FF,EE
1477874825.541952,4874755,1CFFFFFF,8,00,0E,4A,21,80,AB,01,1E
1477874825.542252,4875055,1CFFFFFF,8,00,0E,4A,22,80,AB,02,47
1477874825.542549,4875353,1CFFFFFF,8,00,0E,4A,23,80,AB,03,77
1477874825.542850,4875653,1CFFFFFF,8,00,0E,4A,24,80,AB,04,A0
1477874825.543148,4875951,1CFFFFFF,8,00,0E,4A,25,80,AB,05,C9
1477874825.543450,4876253,1CFFFFFF,8,00,0E,4A,26,80,AB,06,F2
1477874825.543748,4876551,1CFFFFFF,8,00,0E,4A,27,80,AB,08,22
1477874825.544043,4876847,1CFFFFFF,8,00,0E,4A,28,80,AB,09,4B
1477874825.544342,4877145,1CFFFFFF,8,00,0E,4A,29,80,AB,0A,7A
1477874825.544642,4877446,1CFFFFFF,8,00,0E,4A,2A,80,AB,0B,9E
1477874825.544940,4877743,1CFFFFFF,8,00,0E,4A,2B,80,AB,0C,CD
1477874825.545240,4878043,1CFFFFFF,8,00,0E,4A,2C,80,AB,0D,F6
1477874825.545536,4878339,1CFFFFFF,8,00,0E,4A,2D,80,AB,0F,20
1477874825.545838,4878641,1CFFFFFF,8,00,0E,4A,2E,80,AB,10,49
1477874825.546136,4878939,1CFFFFFF,8,00,0E,4A,2F,80,AB,11,72
1477874825.546431,4879235,1CFFFFFF,8,00,0E,4A,30,80,AB,12,A2
1477874825.546732,4879535,1CFFFFFF,8,00,0E,4A,31,80,AB,13,CB
1477874825.547027,4879830,1CFFFFFF,8,00,0E,4A,32,80,AB,14,F4
1477874825.547323,4880126,1CFFFFFF,8,00,0E,4A,33,80,AB,16,1D
1477874825.547621,4880424,1CFFFFFF,8,00,0E,4A,34,80,AB,17,47
1477874825.547918,4880722,1CFFFFFF,8,00,0E,4A,35,80,AB,18,70
1477874825.548214,4881018,1CFFFFFF,8,00,0E,4A,36,80,AB,19,99
1477874825.548514,4881317,1CFFFFFF,8,00,0E,4A,37,80,AB,1A,C3
1477874825.548816,4881620,1CFFFFFF,8,00,0E,4A,38,80,AB,1B,EC
1477874825.549114,4881918,1CFFFFFF,8,00,0E,4A,39,80,AB,1D,15
1477874825.549414,4882218,1CFFFFFF,8,00,0E,4A,3A,80,AB,1E,45
1477874825.549714,4882518,1CFFFFFF,8,00,0E,4A,3B,80,AB,1F,6E
1477874825.550012,4882816,1CFFFFFF,8,00,0E,4A,3C,80,AB,20,9D
1477874825.550308,4883111,1CFFFFFF,8,00,0E,4A,3D,80,AB,21,C7
1477874825.550609,4883412,1CFFFFFF,8,00,0E,4A,3E,80,AB,22,F0
1477874825.550909,4883712,1CFFFFFF,8,00,0E,4A,3F,80,AB,24,19
1477874825.551207,4884010,1CFFFFFF,8,00,0E,4A,40,80,AB,25,42
1477874825.551505,4884308,1CFFFFFF,8,00,0E,4A,41,80,AB,26,72
1477874825.551800,4884604,1CFFFFFF,8,00,0E,4A,42,80,AB,27,9B
1477874825.552096,4884899,1CFFFFFF,8,00,0E,4A,43,80,AB,28,C5
1477874825.552396,4885199,1CFFFFFF,8,00,0E,4A,44,80,AB,29,EE
1477874825.552692,4885495,1CFFFFFF,8,00,0E,4A,45,80,AB,2B,17
1477874825.552989,4885793,1CFFFFFF,8,00,0E,4A,46,80,AB,2C,40
1477874825.553285,4886088,1CFFFFFF,8,00,0E,4A,47,80,AB,2D,69
1477874825.553585,4886388,1CFFFFFF,8,00,0E,4A,48,80,AB,2E,93
1477874825.553883,4886686,1CFFFFFF,8,00,0E,4A,49,80,AB,2F,BC
1477874825.554179,4886982,1CFFFFFF,8,00,0E,4A,4A,80,AB,30,E5
1477874825.554479,4887282,1CFFFFFF,8,00,0E,4A,4B,80,AB,32,0F
1477874825.554776,4887580,1CFFFFFF,8,00,0E,4A,4C,80,AB,33,38
1477874825.555074,4887878,1CFFFFFF,8,00,0E,4A,4D,80,AB,34,67
1477874825.555370,4888173,1CFFFFFF,8,00,0E,4A,4E,80,AB,35,8A
1477874825.555668,4888471,1CFFFFFF,8,00,0E,4A,4F,80,AB,36,B4
1477874825.555966,4888769,1CFFFFFF,8,00,0E,4A,50,80,AB,37,DD
1477874825.556268,4889071,1CFFFFFF,8,00,0E,4A,51,80,AB,39,06
1477874825.556564,4889367,1CFFFFFF,8,00,0E,4A,52,80,AB,3A,2F
1477874825.556864,4889668,1CFFFFFF,8,00,0E,4A,53,80,AB,3B,5F
1477874825.557160,4889963,1CFFFFFF,8,00,0E,4A,54,80,AB,3C,88
1477874825.557456,4890259,1CFFFFFF,8,00,0E,4A,55,80,AB,3D,B8
1477874825.557756,4890559,1CFFFFFF,8,00,0E,4A,56,80,AB,3E,DB
1477874825.558056,4890859,1CFFFFFF,8,00,0E,4A,57,80,AB,40,04
1477874825.558354,4891157,1CFFFFFF,8,00,0E,4A,58,80,AB,41,2D
1477874825.558649,4891453,1CFFFFFF,8,00,0E,4A,59,80,AB,42,5D
1477874825.558947,4891750,1CFFFFFF,8,00,0E,4A,5A,80,AB,43,86
1477874825.559245,4892048,1CFFFFFF,8,00,0E,4A,5B,80,AB,44,AF
1477874825.559543,4892346,1CFFFFFF,8,00,0E,4A,5C,80,AB,45,D9
1477874825.559843,4892646,1CFFFFFF,8,00,0E,4A,5D,80,AB,47,02
1477874825.560143,4892946,1CFFFFFF,8,00,0E,4A,5E,80,AB,48,2B
1477874825.560445,4893249,1CFFFFFF,8,00,0E,4A,5F,80,AB,49,5B
1477874825.560746,4893549,1CFFFFFF,8,00,0E,4A,60,80,AB,4A,84
1477874825.561041,4893845,1CFFFFFF,8,00,0E,4A,61,80,AB,4B,B4
1477874825.561339,4894142,1CFFFFFF,8,00,0E,4A,62,80,AB,4C,DD
1477874825.561637,4894440,1CFFFFFF,8,00,0E,4A,63,80,AB,4E,06
1477874825.561935,4894738,1CFFFFFF,8,00,0E,4A,64,80,AB,4F,2F
1477874825.562233,4895036,1CFFFFFF,8,00,0E,4A,65,80,AB,50,59
1477874825.562533,4895336,1CFFFFFF,8,00,0E,4A,66,80,AB,51,82
1477874825.562830,4895634,1CFFFFFF,8,00,0E,4A,67,80,AB,52,AB
1477874825.563126,4895929,1CFFFFFF,8,00,0E,4A,68,80,AB,53,DB
1477874825.563425,4896228,1CFFFFFF,8,00,0E,4A,69,80,AB,55,04
1477874825.563721,4896525,1CFFFFFF,8,00,0E,4A,6A,80,AB,56,2D
1477874825.564018,4896821,1CFFFFFF,8,00,0E,4A,6B,80,AB,57,56
1477874825.564321,4897124,1CFFFFFF,8,00,0E,4A,6C,80,AB,58,7F
1477874825.564620,4897423,1CFFFFFF,8,00,0E,4A,6D,80,AB,59,A3
1477874825.564918,4897722,1CFFFFFF,8,00,0E,4A,6E,80,AB,5A,D8
1477874825.565220,4898023,1CFFFFFF,8,00,0E,4A,6F,80,AB,5C,02
1477874825.565518,4898321,1CFFFFFF,8,00,0E,4A,70,80,AB,5D,2B
1477874825.565814,4898618,1CFFFFFF,8,00,0E,4A,71,80,AB,5E,5B
1477874825.566113,4898916,1CFFFFFF,8,00,0E,4A,72,80,AB,5F,84
1477874825.566412,4899215,1CFFFFFF,8,00,0E,4A,73,80,AB,60,AD
1477874825.566710,4899514,1CFFFFFF,8,00,0E,4A,74,80,AB,61,D6
1477874825.567009,4899812,1CFFFFFF,8,00,0E,4A,75,80,AB,63,00
1477874825.567306,4900109,1CFFFFFF,8,00,0E,4A,76,80,AB,64,29
1477874825.567600,4900403,1CFFFFFF,8,00,0E,4A,77,80,AB,65,52
1477874825.567896,4900700,1CFFFFFF,8,00,0E,4A,78,80,AB,66,7B
1477874825.568193,4900996,1CFFFFFF,8,00,0E,4A,79,80,AB,67,A5
1477874825.568491,4901295,1CFFFFFF,8,00,0E,4A,7A,80,AB,68,CE
1477874825.568792,4901596,1CFFFFFF,8,00,0E,4A,7B,80,AB,69,F7
1477874825.569091,4901894,1CFFFFFF,8,00,0E,4A,7C,80,AB,6B,20
1477874825.569390,4902193,1CFFFFFF,8,00,0E,4A,7D,80,AB,6C,4A
1477874825.569690,4902493,1CFFFFFF,8,00,0E,4A,7E,80,AB,6D,79
1477874825.569988,4902791,1CFFFFFF,8,00,0E,4A,7F,80,AB,6E,A3
1477874825.570288,4903091,1CFFFFFF,8,00,0E,4A,80,80,AB,6F,CC
1477874825.570585,4903389,1CFFFFFF,8,00,0E,4A,81,80,AB,70,F5
1477874825.570883,4903687,1CFFFFFF,8,00,0E,4A,82,80,AB,72,25
1477874825.571184,4903987,1CFFFFFF,8,00,0E,4A,83,80,AB,73,4E
1477874825.571481,4904285,1CFFFFFF,8,00,0E,4A,84,80,AB,74,77
1477874825.571777,4904580,1CFFFFFF,8,00,0E,4A,85,80,AB,75,A7
1477874825.572073,4904876,1CFFFFFF,8,00,0E,4A,86,80,AB,76,CA
1477874825.572371,4905174,1CFFFFFF,8,00,0E,4A,87,80,AB,77,F3
1477874825.572668,4905472,1CFFFFFF,8,00,0E,4A,88,80,AB,79,1C
1477874825.572966,4905770,1CFFFFFF,8,00,0E,4A,89,80,AB,7A,45
1477874825.573262,4906065,1CFFFFFF,8,00,0E,4A,8A,80,AB,7B,6E
1477874825.573564,4906368,1CFFFFFF,8,00,0E,4A,8B,80,AB,7C,98
1477874825.573864,4906668,1CFFFFFF,8,00,0E,4A,8C,80,AB,7D,C1
1477874825.574165,4906968,1CFFFFFF,8,00,0E,4A,8D,80,AB,7E,F1
1477874825.574465,4907268,1CFFFFFF,8,00,0E,4A,8E,80,AB,80,1A
1477874825.574765,4907568,1CFFFFFF,8,00,0E,4A,8F,80,AB,81,4A
1477874825.575069,4907873,1CFFFFFF,8,00,0E,4A,90,80,AB,82,73
1477874825.575367,4908171,1CFFFFFF,8,00,0E,4A,91,80,AB,83,A3
1477874825.575663,4908467,1CFFFFFF,8,00,0E,4A,92,80,AB,84,D2
1477874825.575964,4908767,1CFFFFFF,8,00,0E,4A,93,80,AB,85,FB
1477874825.576261,4909065,1CFFFFFF,8,00,0E,4A,94,80,AB,87,24
1477874825.576557,4909360,1CFFFFFF,8,00,0E,4A,95,80,AB,88,4E
1477874825.576855,4909658,1CFFFFFF,8,00,0E,4A,96,80,AB,89,77
1477874825.577155,4909959,1CFFFFFF,8,00,0E,4A,97,80,AB,8A,A0
1477874825.577451,4910254,1CFFFFFF,8,00,0E,4A,98,80,AB,8B,CA
1477874825.577751,4910554,1CFFFFFF,8,00,0E,4A,99,80,AB,8C,F9
1477874825.578047,4910850,1CFFFFFF,8,00,0E,4A,9A,80,AB,8E,1C
1477874825.578344,4911148,1CFFFFFF,8,00,0E,4A,9B,80,AB,8F,4C
1477874825.578644,4911448,1CFFFFFF,8,00,0E,4A,9C,80,AB,90,75
1477874825.578940,4911743,1CFFFFFF,8,00,0E,4A,9D,80,AB,91,9E
1477874825.579240,4912043,1CFFFFFF,8,00,0E,4A,9E,80,AB,92,C7
1477874825.579540,4912343,1CFFFFFF,8,00,0E,4A,9F,80,AB,93,F1
1477874825.579842,4912646,1CFFFFFF,8,00,0E,4A,A0,80,AB,95,20
1477874825.580140,4912944,1CFFFFFF,8,00,0E,4A,A1,80,AB,96,49
1477874825.580436,4913239,1CFFFFFF,8,00,0E,4A,A2,80,AB,97,79
1477874825.580731,4913535,1CFFFFFF,8,00,0E,4A,A3,80,AB,98,A2
1477874825.581029,4913833,1CFFFFFF,8,00,0E,4A,A4,80,AB,99,C5
1477874825.581325,4914128,1CFFFFFF,8,00,0E,4A,A5,80,AB,9A,EE
1477874825.581625,4914428,1CFFFFFF,8,00,0E,4A,A6,80,AB,9C,18
1477874825.581921,4914725,1CFFFFFF,8,00,0E,4A,A7,80,AB,9D,41
1477874825.582219,4915023,1CFFFFFF,8,00,0E,4A,A8,80,AB,9E,6A
1477874825.582521,4915325,1CFFFFFF,8,00,0E,4A,A9,80,AB,9F,94
1477874825.582821,4915625,1CFFFFFF,8,00,0E,4A,AA,80,AB,A0,BD
1477874825.583119,4915923,1CFFFFFF,8,00,0E,4A,AB,80,AB,A1,EC
1477874825.583415,4916218,1CFFFFFF,8,00,0E,4A,AC,80,AB,A3,1C
1477874825.583710,4916514,1CFFFFFF,8,00,0E,4A,AD,80,AB,A4,45
1477874825.584008,4916812,1CFFFFFF,8,00,0E,4A,AE,80,AB,A5,68
1477874825.584308,4917112,1CFFFFFF,8,00,0E,4A,AF,80,AB,A6,91
1477874825.584606,4917410,1CFFFFFF,8,00,0E,4A,B0,80,AB,A7,BB
1477874825.584906,4917710,1CFFFFFF,8,00,0E,4A,B1,80,AB,A8,EA
1477874825.585202,4918006,1CFFFFFF,8,00,0E,4A,B2,80,AB,AA,13
1477874825.585502,4918306,1CFFFFFF,8,00,0E,4A,B3,80,AB,AB,3D
1477874825.585800,4918603,1CFFFFFF,8,00,0E,4A,B4,80,AB,AC,66
1477874825.586096,4918899,1CFFFFFF,8,00,0E,4A,B5,80,AB,AD,8F
1477874825.586394,4919197,1CFFFFFF,8,00,0E,4A,B6,80,AB,AE,BF
1477874825.586694,4919497,1CFFFFFF,8,00,0E,4A,B7,80,AB,AF,E2
1477874825.586992,4919795,1CFFFFFF,8,00,0E,4A,B8,80,AB,B1,11
1477874825.587289,4920093,1CFFFFFF,8,00,0E,4A,B9,80,AB,B2,3B
1477874825.587587,4920391,1CFFFFFF,8,00,0E,4A,BA,80,AB,B3,64
1477874825.587883,4920686,1CFFFFFF,8,00,0E,4A,BB,80,AB,B4,8D
1477874825.588179,4920982,1CFFFFFF,8,00,0E,4A,BC,80,AB,B5,B6
1477874825.588477,4921280,1CFFFFFF,8,00,0E,4A,BD,80,AB,B6,E0
1477874825.588779,4921583,1CFFFFFF,8,00,0E,4A,BE,80,AB,B8,09
1477874825.589077,4921881,1CFFFFFF,8,00,0E,4A,BF,80,AB,B9,32
1477874825.589375,4922179,1CFFFFFF,8,00,0E,4A,C0,80,AB,BA,62
1477874825.589675,4922479,1CFFFFFF,8,00,0E,4A,C1,80,AB,BB,8B
1477874825.589971,4922774,1CFFFFFF,8,00,0E,4A,C2,80,AB,BC,B4
1477874825.590267,4923070,1CFFFFFF,8,00,0E,4A,C3,80,AB,BD,DD
1477874825.590569,4923372,1CFFFFFF,8,00,0E,4A,C4,80,AB,BF,07
1477874825.590867,4923670,1CFFFFFF,8,00,0E,4A,C5,80,AB,C0,30
1477874825.591167,4923970,1CFFFFFF,8,00,0E,4A,C6,80,AB,C1,5F
1477874825.591462,4924266,1CFFFFFF,8,00,0E,4A,C7,80,AB,C2,89
1477874825.591760,4924564,1CFFFFFF,8,00,0E,4A,C8,80,AB,C3,B2
1477874825.592056,4924859,1CFFFFFF,8,00,0E,4A,C9,80,AB,C4,DB
1477874825.592354,4925157,1CFFFFFF,8,00,0E,4A,CA,80,AB,C6,04
1477874825.592650,4925453,1CFFFFFF,8,00,0E,4A,CB,80,AB,C7,2E
1477874825.592948,4925751,1CFFFFFF,8,00,0E,4A,CC,80,AB,C8,57
1477874825.593245,4926049,1CFFFFFF,8,00,0E,4A,CD,80,AB,C9,80
1477874825.593543,4926347,1CFFFFFF,8,00,0E,4A,CE,80,AB,CA,AA
1477874825.593841,4926644,1CFFFFFF,8,00,0E,4A,CF,80,AB,CB,D3
1477874825.594143,4926947,1CFFFFFF,8,00,0E,4A,D0,80,AB,CC,FC
1477874825.594438,4927241,1CFFFFFF,8,00,0E,4A,D1,80,AB,CE,26
1477874825.594736,4927539,1CFFFFFF,8,00,0E,4A,D2,80,AB,CF,55
1477874825.595038,4927841,1CFFFFFF,8,00,0E,4A,D3,80,AB,D0,78
1477874825.595336,4928139,1CFFFFFF,8,00,0E,4A,D4,80,AB,D1,A1
1477874825.595634,4928437,1CFFFFFF,8,00,0E,4A,D5,80,AB,D2,D1
1477874825.595932,4928735,1CFFFFFF,8,00,0E,4A,D6,80,AB,D3,FA
1477874825.596227,4929031,1CFFFFFF,8,00,0E,4A,D7,80,AB,D5,23
1477874825.596523,4929326,1CFFFFFF,8,00,0E,4A,D8,80,AB,D6,4D
1477874825.596821,4929624,1CFFFFFF,8,00,0E,4A,D9,80,AB,D7,76
1477874825.597119,4929922,1CFFFFFF,8,00,0E,4A,DA,80,AB,D8,9F
1477874825.597416,4930220,1CFFFFFF,8,00,0E,4A,DB,80,AB,D9,C9
1477874825.597712,4930515,1CFFFFFF,8,00,0E,4A,DC,80,AB,DA,F2
1477874825.598010,4930813,1CFFFFFF,8,00,0E,4A,DD,80,AB,DC,1B
1477874825.598305,4931109,1CFFFFFF,8,00,0E,4A,DE,80,AB,DD,44
1477874825.598603,4931407,1CFFFFFF,8,00,0E,4A,DF,80,AB,DE,6E
1477874825.598906,4931709,1CFFFFFF,8,00,0E,4A,E0,80,AB,DF,97
1477874825.599206,4932009,1CFFFFFF,8,00,0E,4A,E1,80,AB,E0,C0
1477874825.599510,4932314,1CFFFFFF,8,00,0E,4A,E2,80,AB,E1,F0
1477874825.599815,4932618,1CFFFFFF,8,00,0E,4A,E3,80,AB,E3,19
1477874825.600115,4932918,1CFFFFFF,8,00,0E,4A,E4,80,AB,E4,48
1477874825.600413,4933216,1CFFFFFF,8,00,0E,4A,E5,80,AB,E5,78
1477874825.600711,4933515,1CFFFFFF,8,00,0E,4A,E6,80,AB,E6,A8
1477874825.601012,4933815,1CFFFFFF,8,00,0E,4A,E7,80,AB,E7,D1
1477874825.601314,4934117,1CFFFFFF,8,00,0E,4A,E8,80,AB,E8,FA
1477874825.601616,4934420,1CFFFFFF,8,00,0E,4A,E9,80,AB,EA,2A
1477874825.601916,4934720,1CFFFFFF,8,00,0E,4A,EA,80,AB,EB,53
1477874825.602215,4935018,1CFFFFFF,8,00,0E,4A,EB,80,AB,EC,82
1477874825.602517,4935320,1CFFFFFF,8,00,0E,4A,EC,80,AB,ED,B2
1477874825.602814,4935618,1CFFFFFF,8,00,0E,4A,ED,80,AB,EE,DB
1477874825.603115,4935918,1CFFFFFF,8,00,0E,4A,EE,80,AB,F0,0B
1477874825.603415,4936218,1CFFFFFF,8,00,0E,4A,EF,80,AB,F1,34
1477874825.603713,4936516,1CFFFFFF,8,00,0E,4A,F0,80,AB,F2,5D
1477874825.604011,4936814,1CFFFFFF,8,00,0E,4A,F1,80,AB,F3,8D
1477874825.604311,4937114,1CFFFFFF,8,00,0E,4A,F2,80,AB,F4,B6
1477874825.604613,4937417,1CFFFFFF,8,00,0E,4A,F3,80,AB,F5,E0
1477874825.604911,4937714,1CFFFFFF,8,00,0E,4A,F4,80,AB,F7,09
1477874825.605214,4938017,1CFFFFFF,8,00,0E,4A,F5,80,AB,F8,38
1477874825.605511,4938315,1CFFFFFF,8,00,0E,4A,F6,80,AB,F9,62
1477874825.605809,4938613,1CFFFFFF,8,00,0E,4A,F7,80,AB,FA,91
1477874825.606109,4938913,1CFFFFFF,8,00,0E,4A,F8,80,AB,FB,BA
1477874825.606412,4939215,1CFFFFFF,8,00,0E,4A,F9,80,AB,FC,E4
1477874825.606716,4939520,1CFFFFFF,8,00,0E,4A,FA,80,AB,FE,13
1477874825.607018,4939822,1CFFFFFF,8,00,0E,4A,FB,80,AB,FF,43
1477874825.607321,4940124,1CFFFFFF,8,00,0E,4A,FC,80,AC,00,72
1477874825.607621,4940424,1CFFFFFF,8,00,0E,4A,FD,80,AC,01,A2
1477874825.607921,4940724,1CFFFFFF,8,00,0E,4A,FE,80,AC,02,CB
1477874825.608226,4941029,1CFFFFFF,8,00,0E,4A,FF,80,AC,03,FB
1477874825.608526,4941329,1CFFFFFF,8,00,0E,4B,00,80,AC,05,24
1477874825.608826,4941629,1CFFFFFF,8,00,0E,4B,01,80,AC,06,54
1477874825.609128,4941931,1CFFFFFF,8,00,0E,4B,02,80,AC,07,83
1477874825.609428,4942232,1CFFFFFF,8,00,0E,4B,03,80,AC,08,AD
1477874825.609731,4942534,1CFFFFFF,8,00,0E,4B,04,80,AC,09,DC
1477874825.610035,4942839,1CFFFFFF,8,00,0E,4B,05,80,AC,0B,05
1477874825.610335,4943139,1CFFFFFF,8,00,0E,4B,06,80,AC,0C,35
1477874825.610638,4943441,1CFFFFFF,8,00,0E,4B,07,80,AC,0D,65
1477874825.610938,4943741,1CFFFFFF,8,00,0E,4B,08,80,AC,0E,94
1477874825.611238,4944041,1CFFFFFF,8,00,0E,4B,09,80,AC,0F,C4
1477874825.611535,4944339,1CFFFFFF,8,00,0E,4B,0A,80,AC,10,ED
1477874825.611836,4944639,1CFFFFFF,8,00,0E,4B,0B,80,AC,12,16
1477874825.612134,4944937,1CFFFFFF,8,00,0E,4B,0C,80,AC,13,46
1477874825.612436,4945239,1CFFFFFF,8,00,0E,4B,0D,80,AC,14,6F
1477874825.612734,4945537,1CFFFFFF,8,00,0E,4B,0E,80,AC,15,98
1477874825.613036,4945839,1CFFFFFF,8,00,0E,4B,0F,80,AC,16,C8
1477874825.613336,4946140,1CFFFFFF,8,00,0E,4B,10,80,AC,17,F1
1477874825.613636,4946440,1CFFFFFF,8,00,0E,4B,11,80,AC,19,21
1477874825.613937,4946740,1CFFFFFF,8,00,0E,4B,12,80,AC,1A,4A
1477874825.614237,4947040,1CFFFFFF,8,00,0E,4B,13,80,AC,1B,7A
1477874825.614534,4947338,1CFFFFFF,8,00,0E,4B,14,80,AC,1C,A3
1477874825.614832,4947636,1CFFFFFF,8,00,0E,4B,15,80,AC,1D,CC
1477874825.615137,4947940,1CFFFFFF,8,00,0E,4B,16,80,AC,1E,FC
1477874825.615437,4948240,1CFFFFFF,8,00,0E,4B,17,80,AC,20,25
1477874825.615733,4948536,1CFFFFFF,8,00,0E,4B,18,80,AC,21,55
1477874825.616033,4948836,1CFFFFFF,8,00,0E,4B,19,80,AC,22,7E
1477874825.616333,4949136,1CFFFFFF,8,00,0E,4B,1A,80,AC,23,A7
1477874825.616628,4949432,1CFFFFFF,8,00,0E,4B,1B,80,AC,24,D7
1477874825.616926,4949730,1CFFFFFF,8,00,0E,4B,1C,80,AC,26,00
1477874825.617224,4950028,1CFFFFFF,8,00,0E,4B,1D,80,AC,27,29
1477874825.617526,4950330,1CFFFFFF,8,00,0E,4B,1E,80,AC,28,53
1477874825.617829,4950632,1CFFFFFF,8,00,0E,4B,1F,80,AC,29,7C
1477874825.618127,4950930,1CFFFFFF,8,00,0E,4B,20,80,AC,2A,AB
1477874825.618425,4951228,1CFFFFFF,8,00,0E,4B,21,80,AC,2B,DB
1477874825.618722,4951526,1CFFFFFF,8,00,0E,4B,22,80,AC,2D,04
1477874825.619018,4951821,1CFFFFFF,8,00,0E,4B,23,80,AC,2E,2D
1477874825.619314,4952117,1CFFFFFF,8,00,0E,4B,24,80,AC,2F,56
1477874825.619612,4952415,1CFFFFFF,8,00,0E,4B,25,80,AC,30,80
1477874825.619908,4952711,1CFFFFFF,8,00,0E,4B,26,80,AC,31,A9
1477874825.620205,4953008,1CFFFFFF,8,00,0E,4B,27,80,AC,32,D2
