Time,PGN,SPN,Value
1385747011.502848,EEC1,61444,Engine Speed,650.000
1385747011.512836,EEC1,61444,Engine Speed,650.000
1385747011.522854,EEC1,61444,Engine Speed,650.000
1385747011.532840,EEC1,61444,Engine Speed,649.500
1385747011.542848,EEC1,61444,Engine Speed,649.500
1385747011.552835,EEC1,61444,Engine Speed,649.500
1385747011.563787,EEC1,61444,Engine Speed,650.000
1385747011.572839,EEC1,61444,Engine Speed,650.000
1385747011.582849,EEC1,61444,Engine Speed,650.000
1385747011.592835,EEC1,61444,Engine Speed,650.000
1385747011.602845,EEC1,61444,Engine Speed,650.000
1385747011.614841,EEC1,61444,Engine Speed,650.000
1385747011.622845,EEC1,61444,Engine Speed,649.750
1385747011.632828,EEC1,61444,Engine Speed,649.750
1385747011.642840,EEC1,61444,Engine Speed,649.750
1385747011.653787,EEC1,61444,Engine Speed,650.500
1385747011.662843,EEC1,61444,Engine Speed,650.500
1385747011.672831,EEC1,61444,Engine Speed,650.500
1385747011.682843,EEC1,61444,Engine Speed,650.500
1385747011.692832,EEC1,61444,Engine Speed,650.000
1385747011.702847,EEC1,61444,Engine Speed,650.000
1385747011.712862,EEC1,61444,Engine Speed,650.000
1385747011.722838,EEC1,61444,Engine Speed,648.750
1385747011.732833,EEC1,61444,Engine Speed,648.750
1385747011.742849,EEC1,61444,Engine Speed,648.750
1385747011.752826,EEC1,61444,Engine Speed,649.250
1385747011.762838,EEC1,61444,Engine Speed,649.250
1385747011.772828,EEC1,61444,Engine Speed,649.250
1385747011.782839,EEC1,61444,Engine Speed,649.250
1385747011.792827,EEC1,61444,Engine Speed,649.250
1385747011.803130,EEC1,61444,Engine Speed,649.250
1385747011.812825,EEC1,61444,Engine Speed,649.250
1385747011.822842,EEC1,61444,Engine Speed,649.250
1385747011.832827,EEC1,61444,Engine Speed,649.250
1385747011.841777,EEC1,61444,Engine Speed,649.750
1385747011.852823,EEC1,61444,Engine Speed,649.750
1385747011.862858,EEC1,61444,Engine Speed,649.750
1385747011.873781,EEC1,61444,Engine Speed,649.250
1385747011.882841,EEC1,61444,Engine Speed,649.250
1385747011.892825,EEC1,61444,Engine Speed,649.250
1385747011.902861,EEC1,61444,Engine Speed,648.250
1385747011.912828,EEC1,61444,Engine Speed,648.250
1385747011.922835,EEC1,61444,Engine Speed,648.250
1385747011.932823,EEC1,61444,Engine Speed,648.500
1385747011.942903,EEC1,61444,Engine Speed,648.500
1385747011.952823,EEC1,61444,Engine Speed,648.500
1385747011.962837,EEC1,61444,Engine Speed,649.000
1385747011.972830,EEC1,61444,Engine Speed,649.000
1385747011.982847,EEC1,61444,Engine Speed,649.000
1385747011.992826,EEC1,61444,Engine Speed,649.000
1385747012.002946,EEC1,61444,Engine Speed,649.000
1385747012.012860,EEC1,61444,Engine Speed,649.000
1385747012.022864,EEC1,61444,Engine Speed,650.250
1385747012.032808,EEC1,61444,Engine Speed,650.250
1385747012.042865,EEC1,61444,Engine Speed,650.250
1385747012.052853,EEC1,61444,Engine Speed,650.250
1385747012.062875,EEC1,61444,Engine Speed,650.000
1385747012.072856,EEC1,61444,Engine Speed,650.000
1385747012.082868,EEC1,61444,Engine Speed,650.000
1385747012.092854,EEC1,61444,Engine Speed,649.000
1385747012.102871,EEC1,61444,Engine Speed,649.000
1385747012.114870,EEC1,61444,Engine Speed,649.000
1385747012.122861,EEC1,61444,Engine Speed,649.250
1385747012.132854,EEC1,61444,Engine Speed,649.250
1385747012.142866,EEC1,61444,Engine Speed,649.250
1385747012.152852,EEC1,61444,Engine Speed,649.000
1385747012.162864,EEC1,61444,Engine Speed,649.000
1385747012.172855,EEC1,61444,Engine Speed,649.000
1385747012.182868,EEC1,61444,Engine Speed,649.000
1385747012.192859,EEC1,61444,Engine Speed,649.000
1385747012.202868,EEC1,61444,Engine Speed,649.000
1385747012.212849,EEC1,61444,Engine Speed,650.000
1385747012.223809,EEC1,61444,Engine Speed,650.000
1385747012.232853,EEC1,61444,Engine Speed,650.000
1385747012.241805,EEC1,61444,Engine Speed,650.000
1385747012.252852,EEC1,61444,Engine Speed,650.000
1385747012.262867,EEC1,61444,Engine Speed,650.000
1385747012.273808,EEC1,61444,Engine Speed,649.000
1385747012.282864,EEC1,61444,Engine Speed,649.000
1385747012.292855,EEC1,61444,Engine Speed,649.000
1385747012.302858,EEC1,61444,Engine Speed,649.250
1385747012.312849,EEC1,61444,Engine Speed,649.250
1385747012.322861,EEC1,61444,Engine Speed,649.250
1385747012.332848,EEC1,61444,Engine Speed,649.000
1385747012.342860,EEC1,61444,Engine Speed,649.000
1385747012.352853,EEC1,61444,Engine Speed,649.000
1385747012.362868,EEC1,61444,Engine Speed,648.750
1385747012.372852,EEC1,61444,Engine Speed,648.750
1385747012.382864,EEC1,61444,Engine Speed,648.750
1385747012.392843,EEC1,61444,Engine Speed,649.750
1385747012.402858,EEC1,61444,Engine Speed,649.750
1385747012.412846,EEC1,61444,Engine Speed,649.750
1385747012.422858,EEC1,61444,Engine Speed,649.500
1385747012.432846,EEC1,61444,Engine Speed,649.500
1385747012.442858,EEC1,61444,Engine Speed,649.500
1385747012.453802,EEC1,61444,Engine Speed,649.500
1385747012.462865,EEC1,61444,Engine Speed,649.000
1385747012.472848,EEC1,61444,Engine Speed,649.000
1385747012.482885,EEC1,61444,Engine Speed,649.000
1385747012.492844,EEC1,61444,Engine Speed,649.250
1385747012.502859,EEC1,61444,Engine Speed,649.250
1385747012.512838,EEC1,61444,Engine Speed,649.250
1385747012.522860,EEC1,61444,Engine Speed,649.000
1385747012.532846,EEC1,61444,Engine Speed,649.000
1385747012.542862,EEC1,61444,Engine Speed,649.000
1385747012.552838,EEC1,61444,Engine Speed,649.750
1385747012.562851,EEC1,61444,Engine Speed,649.750
1385747012.573066,EEC1,61444,Engine Speed,649.750
1385747012.582857,EEC1,61444,Engine Speed,650.500
1385747012.592842,EEC1,61444,Engine Speed,650.500
1385747012.602860,EEC1,61444,Engine Speed,650.500
1385747012.612839,EEC1,61444,Engine Speed,650.250
1385747012.622857,EEC1,61444,Engine Speed,650.250
1385747012.632835,EEC1,61444,Engine Speed,650.250
1385747012.642860,EEC1,61444,Engine Speed,649.500
1385747012.653799,EEC1,61444,Engine Speed,649.500
1385747012.662859,EEC1,61444,Engine Speed,649.500
1385747012.672837,EEC1,61444,Engine Speed,649.250
1385747012.682851,EEC1,61444,Engine Speed,649.250
1385747012.692843,EEC1,61444,Engine Speed,649.250
1385747012.702853,EEC1,61444,Engine Speed,649.000
1385747012.712841,EEC1,61444,Engine Speed,649.000
1385747012.722856,EEC1,61444,Engine Speed,649.000
1385747012.732854,EEC1,61444,Engine Speed,649.000
1385747012.742853,EEC1,61444,Engine Speed,649.000
1385747012.752856,EEC1,61444,Engine Speed,649.000
1385747012.763799,EEC1,61444,Engine Speed,649.500
1385747012.772887,EEC1,61444,Engine Speed,649.500
1385747012.782847,EEC1,61444,Engine Speed,649.500
1385747012.792851,EEC1,61444,Engine Speed,649.250
1385747012.802860,EEC1,61444,Engine Speed,649.250
1385747012.812832,EEC1,61444,Engine Speed,649.250
1385747012.823791,EEC1,61444,Engine Speed,649.250
1385747012.832847,EEC1,61444,Engine Speed,648.500
1385747012.842846,EEC1,61444,Engine Speed,648.500
1385747012.852795,EEC1,61444,Engine Speed,648.500
1385747012.862857,EEC1,61444,Engine Speed,649.000
1385747012.873793,EEC1,61444,Engine Speed,649.000
1385747012.882853,EEC1,61444,Engine Speed,649.000
1385747012.892836,EEC1,61444,Engine Speed,649.000
1385747012.902854,EEC1,61444,Engine Speed,649.000
1385747012.912837,EEC1,61444,Engine Speed,649.000
1385747012.922847,EEC1,61444,Engine Speed,649.000
1385747012.932840,EEC1,61444,Engine Speed,649.000
1385747012.941800,EEC1,61444,Engine Speed,649.000
1385747012.952828,EEC1,61444,Engine Speed,650.250
1385747012.962842,EEC1,61444,Engine Speed,650.250
1385747012.972831,EEC1,61444,Engine Speed,650.250
1385747012.982850,EEC1,61444,Engine Speed,649.750
1385747012.992837,EEC1,61444,Engine Speed,649.750
1385747013.002938,EEC1,61444,Engine Speed,649.750
1385747013.012850,EEC1,61444,Engine Speed,649.000
1385747013.022862,EEC1,61444,Engine Speed,649.000
1385747013.032857,EEC1,61444,Engine Speed,649.000
1385747013.042858,EEC1,61444,Engine Speed,649.250
1385747013.053801,EEC1,61444,Engine Speed,649.250
1385747013.062864,EEC1,61444,Engine Speed,649.250
1385747013.072845,EEC1,61444,Engine Speed,649.750
1385747013.082857,EEC1,61444,Engine Speed,649.750
1385747013.092848,EEC1,61444,Engine Speed,649.750
1385747013.102860,EEC1,61444,Engine Speed,650.000
1385747013.112846,EEC1,61444,Engine Speed,650.000
1385747013.122859,EEC1,61444,Engine Speed,650.000
1385747013.132847,EEC1,61444,Engine Speed,650.750
1385747013.141811,EEC1,61444,Engine Speed,650.750
1385747013.153799,EEC1,61444,Engine Speed,650.750
1385747013.162855,EEC1,61444,Engine Speed,650.750
1385747013.172841,EEC1,61444,Engine Speed,650.750
1385747013.182853,EEC1,61444,Engine Speed,650.750
1385747013.193806,EEC1,61444,Engine Speed,650.000
1385747013.202857,EEC1,61444,Engine Speed,650.000
1385747013.213800,EEC1,61444,Engine Speed,650.000
1385747013.223800,EEC1,61444,Engine Speed,650.000
1385747013.232846,EEC1,61444,Engine Speed,650.000
1385747013.242865,EEC1,61444,Engine Speed,650.000
1385747013.252844,EEC1,61444,Engine Speed,650.000
1385747013.263796,EEC1,61444,Engine Speed,649.750
1385747013.272872,EEC1,61444,Engine Speed,649.750
1385747013.282855,EEC1,61444,Engine Speed,649.750
1385747013.292842,EEC1,61444,Engine Speed,649.500
1385747013.302854,EEC1,61444,Engine Speed,649.500
1385747013.312842,EEC1,61444,Engine Speed,649.500
1385747013.322852,EEC1,61444,Engine Speed,650.500
1385747013.332840,EEC1,61444,Engine Speed,650.500
1385747013.341802,EEC1,61444,Engine Speed,650.500
1385747013.352840,EEC1,61444,Engine Speed,650.000
1385747013.362853,EEC1,61444,Engine Speed,650.000
1385747013.373801,EEC1,61444,Engine Speed,650.000
1385747013.382852,EEC1,61444,Engine Speed,649.250
1385747013.392835,EEC1,61444,Engine Speed,649.250
1385747013.402847,EEC1,61444,Engine Speed,649.250
1385747013.412843,EEC1,61444,Engine Speed,649.000
1385747013.422855,EEC1,61444,Engine Speed,649.000
1385747013.433802,EEC1,61444,Engine Speed,649.000
1385747013.441794,EEC1,61444,Engine Speed,649.250
1385747013.453793,EEC1,61444,Engine Speed,649.250
1385747013.462846,EEC1,61444,Engine Speed,649.250
1385747013.472841,EEC1,61444,Engine Speed,649.000
1385747013.482854,EEC1,61444,Engine Speed,649.000
1385747013.492840,EEC1,61444,Engine Speed,649.000
1385747013.502857,EEC1,61444,Engine Speed,650.000
1385747013.512836,EEC1,61444,Engine Speed,650.000
1385747013.522848,EEC1,61444,Engine Speed,650.000
1385747013.532837,EEC1,61444,Engine Speed,649.750
1385747013.543980,EEC1,61444,Engine Speed,649.750
1385747013.552834,EEC1,61444,Engine Speed,649.750
1385747013.563789,EEC1,61444,Engine Speed,649.000
1385747013.572838,EEC1,61444,Engine Speed,649.000
1385747013.582850,EEC1,61444,Engine Speed,649.000
1385747013.592839,EEC1,61444,Engine Speed,649.500
1385747013.602858,EEC1,61444,Engine Speed,649.500
1385747013.613792,EEC1,61444,Engine Speed,649.500
1385747013.622848,EEC1,61444,Engine Speed,649.500
1385747013.632835,EEC1,61444,Engine Speed,649.250
1385747013.642852,EEC1,61444,Engine Speed,649.250
1385747013.653795,EEC1,61444,Engine Speed,649.250
1385747013.662843,EEC1,61444,Engine Speed,649.500
1385747013.672831,EEC1,61444,Engine Speed,649.500
1385747013.682848,EEC1,61444,Engine Speed,649.500
1385747013.692832,EEC1,61444,Engine Speed,650.750
1385747013.702844,EEC1,61444,Engine Speed,650.750
1385747013.712835,EEC1,61444,Engine Speed,650.750
1385747013.722842,EEC1,61444,Engine Speed,650.750
1385747013.732850,EEC1,61444,Engine Speed,650.750
1385747013.741782,EEC1,61444,Engine Speed,650.750
1385747013.752830,EEC1,61444,Engine Speed,650.000
1385747013.762845,EEC1,61444,Engine Speed,650.000
1385747013.772833,EEC1,61444,Engine Speed,650.000
1385747013.782843,EEC1,61444,Engine Speed,649.750
1385747013.792832,EEC1,61444,Engine Speed,649.750
1385747013.802844,EEC1,61444,Engine Speed,649.750
1385747013.812830,EEC1,61444,Engine Speed,650.000
1385747013.822842,EEC1,61444,Engine Speed,650.000
1385747013.832830,EEC1,61444,Engine Speed,650.000
1385747013.841789,EEC1,61444,Engine Speed,649.750
1385747013.852833,EEC1,61444,Engine Speed,649.750
1385747013.863786,EEC1,61444,Engine Speed,649.750
1385747013.873782,EEC1,61444,Engine Speed,650.250
1385747013.882837,EEC1,61444,Engine Speed,650.250
1385747013.892828,EEC1,61444,Engine Speed,650.250
1385747013.902840,EEC1,61444,Engine Speed,649.750
1385747013.912829,EEC1,61444,Engine Speed,649.750
1385747013.922839,EEC1,61444,Engine Speed,649.750
1385747013.932827,EEC1,61444,Engine Speed,649.000
1385747013.941788,EEC1,61444,Engine Speed,649.000
1385747013.952832,EEC1,61444,Engine Speed,649.000
1385747013.962843,EEC1,61444,Engine Speed,649.000
1385747013.972829,EEC1,61444,Engine Speed,649.000
1385747013.982841,EEC1,61444,Engine Speed,649.000
1385747013.992822,EEC1,61444,Engine Speed,649.250
1385747014.002336,EEC1,61444,Engine Speed,649.250
1385747014.012264,EEC1,61444,Engine Speed,649.250
1385747014.022279,EEC1,61444,Engine Speed,649.250
1385747014.032264,EEC1,61444,Engine Speed,649.250
1385747014.042280,EEC1,61444,Engine Speed,649.250
1385747014.052263,EEC1,61444,Engine Speed,649.250
1385747014.062271,EEC1,61444,Engine Speed,650.250
1385747014.072219,EEC1,61444,Engine Speed,650.250
1385747014.082275,EEC1,61444,Engine Speed,650.250
1385747014.092261,EEC1,61444,Engine Speed,650.000
1385747014.102273,EEC1,61444,Engine Speed,650.000
1385747014.112262,EEC1,61444,Engine Speed,650.000
1385747014.122275,EEC1,61444,Engine Speed,649.250
1385747014.132262,EEC1,61444,Engine Speed,649.250
1385747014.142328,EEC1,61444,Engine Speed,649.250
1385747014.152265,EEC1,61444,Engine Speed,649.250
1385747014.162272,EEC1,61444,Engine Speed,649.250
1385747014.172260,EEC1,61444,Engine Speed,649.250
1385747014.182272,EEC1,61444,Engine Speed,649.500
1385747014.192259,EEC1,61444,Engine Speed,649.500
1385747014.202270,EEC1,61444,Engine Speed,649.500
1385747014.212259,EEC1,61444,Engine Speed,649.250
1385747014.222271,EEC1,61444,Engine Speed,649.250
1385747014.232259,EEC1,61444,Engine Speed,649.250
1385747014.241214,EEC1,61444,Engine Speed,650.500
1385747014.252257,EEC1,61444,Engine Speed,650.500
1385747014.262270,EEC1,61444,Engine Speed,650.500
1385747014.272260,EEC1,61444,Engine Speed,650.250
1385747014.282273,EEC1,61444,Engine Speed,650.250
1385747014.292257,EEC1,61444,Engine Speed,650.250
1385747014.302264,EEC1,61444,Engine Speed,649.250
1385747014.313212,EEC1,61444,Engine Speed,649.250
1385747014.322272,EEC1,61444,Engine Speed,649.250
1385747014.332255,EEC1,61444,Engine Speed,649.250
1385747014.341207,EEC1,61444,Engine Speed,649.250
1385747014.352253,EEC1,61444,Engine Speed,649.250
1385747014.363211,EEC1,61444,Engine Speed,649.250
1385747014.372253,EEC1,61444,Engine Speed,649.250
1385747014.382270,EEC1,61444,Engine Speed,649.250
1385747014.392251,EEC1,61444,Engine Speed,649.000
1385747014.402268,EEC1,61444,Engine Speed,649.000
1385747014.412259,EEC1,61444,Engine Speed,649.000
1385747014.423211,EEC1,61444,Engine Speed,649.000
1385747014.432247,EEC1,61444,Engine Speed,649.750
1385747014.442267,EEC1,61444,Engine Speed,649.750
1385747014.453215,EEC1,61444,Engine Speed,649.750
1385747014.462266,EEC1,61444,Engine Speed,649.750
1385747014.473209,EEC1,61444,Engine Speed,649.750
1385747014.482267,EEC1,61444,Engine Speed,649.750
1385747014.492250,EEC1,61444,Engine Speed,648.750
1385747014.502265,EEC1,61444,Engine Speed,648.750
1385747014.512256,EEC1,61444,Engine Speed,648.750
1385747014.522256,EEC1,61444,Engine Speed,649.250
1385747014.533199,EEC1,61444,Engine Speed,649.250
1385747014.542548,EEC1,61444,Engine Speed,649.250
1385747014.552247,EEC1,61444,Engine Speed,649.500
1385747014.562263,EEC1,61444,Engine Speed,649.500
1385747014.572251,EEC1,61444,Engine Speed,649.500
1385747014.582259,EEC1,61444,Engine Speed,650.000
1385747014.592247,EEC1,61444,Engine Speed,650.000
1385747014.602262,EEC1,61444,Engine Speed,650.000
1385747014.612241,EEC1,61444,Engine Speed,651.250
1385747014.622256,EEC1,61444,Engine Speed,651.250
1385747014.632246,EEC1,61444,Engine Speed,651.250
1385747014.642261,EEC1,61444,Engine Speed,651.250
1385747014.653202,EEC1,61444,Engine Speed,651.250
1385747014.662257,EEC1,61444,Engine Speed,651.250
1385747014.672247,EEC1,61444,Engine Speed,651.000
1385747014.682259,EEC1,61444,Engine Speed,651.000
1385747014.692243,EEC1,61444,Engine Speed,651.000
1385747014.702260,EEC1,61444,Engine Speed,651.000
1385747014.712246,EEC1,61444,Engine Speed,651.000
1385747014.722258,EEC1,61444,Engine Speed,651.000
1385747014.732241,EEC1,61444,Engine Speed,650.750
1385747014.741203,EEC1,61444,Engine Speed,650.750
1385747014.752241,EEC1,61444,Engine Speed,650.750
1385747014.762254,EEC1,61444,Engine Speed,651.250
1385747014.772240,EEC1,61444,Engine Speed,651.250
1385747014.782252,EEC1,61444,Engine Speed,651.250
1385747014.792244,EEC1,61444,Engine Speed,651.750
1385747014.802256,EEC1,61444,Engine Speed,651.750
1385747014.812244,EEC1,61444,Engine Speed,651.750
1385747014.822256,EEC1,61444,Engine Speed,651.750
1385747014.832244,EEC1,61444,Engine Speed,651.000
1385747014.842256,EEC1,61444,Engine Speed,651.000
1385747014.852242,EEC1,61444,Engine Speed,651.000
1385747014.862255,EEC1,61444,Engine Speed,650.250
1385747014.873206,EEC1,61444,Engine Speed,650.250
1385747014.882258,EEC1,61444,Engine Speed,650.250
1385747014.892198,EEC1,61444,Engine Speed,650.000
1385747014.902257,EEC1,61444,Engine Speed,650.000
1385747014.912240,EEC1,61444,Engine Speed,650.000
1385747014.922253,EEC1,61444,Engine Speed,649.250
1385747014.932260,EEC1,61444,Engine Speed,649.250
1385747014.941200,EEC1,61444,Engine Speed,649.250
1385747014.952241,EEC1,61444,Engine Speed,649.000
1385747014.962253,EEC1,61444,Engine Speed,649.000
1385747014.972244,EEC1,61444,Engine Speed,649.000
1385747014.982248,EEC1,61444,Engine Speed,649.750
1385747014.992239,EEC1,61444,Engine Speed,649.750
1385747015.002336,EEC1,61444,Engine Speed,649.750
1385747015.012267,EEC1,61444,Engine Speed,649.750
1385747015.022279,EEC1,61444,Engine Speed,649.750
1385747015.033227,EEC1,61444,Engine Speed,649.750
1385747015.042273,EEC1,61444,Engine Speed,648.750
1385747015.052266,EEC1,61444,Engine Speed,648.750
1385747015.062274,EEC1,61444,Engine Speed,648.750
1385747015.072260,EEC1,61444,Engine Speed,648.750
1385747015.082272,EEC1,61444,Engine Speed,648.750
1385747015.092261,EEC1,61444,Engine Speed,648.750
1385747015.102273,EEC1,61444,Engine Speed,648.750
1385747015.114272,EEC1,61444,Engine Speed,648.750
1385747015.122272,EEC1,61444,Engine Speed,648.750
1385747015.133227,EEC1,61444,Engine Speed,648.500
1385747015.142285,EEC1,61444,Engine Speed,648.500
1385747015.154281,EEC1,61444,Engine Speed,648.500
1385747015.162286,EEC1,61444,Engine Speed,649.500
1385747015.172262,EEC1,61444,Engine Speed,649.500
1385747015.182273,EEC1,61444,Engine Speed,649.500
1385747015.194296,EEC1,61444,Engine Speed,649.250
1385747015.202271,EEC1,61444,Engine Speed,649.250
1385747015.213220,EEC1,61444,Engine Speed,649.250
1385747015.222273,EEC1,61444,Engine Speed,649.250
1385747015.232259,EEC1,61444,Engine Speed,648.250
1385747015.242278,EEC1,61444,Engine Speed,648.250
1385747015.252255,EEC1,61444,Engine Speed,648.250
1385747015.262279,EEC1,61444,Engine Speed,648.750
1385747015.273225,EEC1,61444,Engine Speed,648.750
1385747015.282278,EEC1,61444,Engine Speed,648.750
1385747015.292264,EEC1,61444,Engine Speed,649.000
1385747015.302277,EEC1,61444,Engine Speed,649.000
1385747015.312221,EEC1,61444,Engine Speed,649.000
